,Province/State,Country/Region,Date,Lat,Long,Confirmed,Deaths,Recovered,MonthYear,Continent
1538,"Bennington County, VT",US,2020-02-21,43.0279,-73.135,0,0,0,Feb-2020,
1539,"Bennington County, VT",US,2020-02-22,43.0279,-73.135,0,0,0,Feb-2020,
1540,"Bennington County, VT",US,2020-02-23,43.0279,-73.135,0,0,0,Feb-2020,
1541,"Bennington County, VT",US,2020-02-24,43.0279,-73.135,0,0,0,Feb-2020,
1542,"Bennington County, VT",US,2020-02-25,43.0279,-73.135,0,0,0,Feb-2020,
1543,"Bennington County, VT",US,2020-02-26,43.0279,-73.135,0,0,0,Feb-2020,
1544,"Bennington County, VT",US,2020-02-27,43.0279,-73.135,0,0,0,Feb-2020,
1545,"Bennington County, VT",US,2020-02-28,43.0279,-73.135,0,0,0,Feb-2020,
1546,"Bennington County, VT",US,2020-02-29,43.0279,-73.135,0,0,0,Feb-2020,
1547,"Bennington County, VT",US,2020-03-01,43.0279,-73.135,0,0,0,Mar-2020,
1548,"Bennington County, VT",US,2020-03-02,43.0279,-73.135,0,0,0,Mar-2020,
1549,"Bennington County, VT",US,2020-03-03,43.0279,-73.135,0,0,0,Mar-2020,
1550,"Bennington County, VT",US,2020-03-04,43.0279,-73.135,0,0,0,Mar-2020,
1551,"Bennington County, VT",US,2020-03-05,43.0279,-73.135,0,0,0,Mar-2020,
1552,"Bennington County, VT",US,2020-03-06,43.0279,-73.135,0,0,0,Mar-2020,
1553,"Bennington County, VT",US,2020-03-07,43.0279,-73.135,0,0,0,Mar-2020,
1554,"Bennington County, VT",US,2020-03-08,43.0279,-73.135,1,0,0,Mar-2020,
1555,"Bennington County, VT",US,2020-03-09,43.0279,-73.135,1,0,0,Mar-2020,
1556,"Bennington County, VT",US,2020-03-10,43.0279,-73.135,0,0,0,Mar-2020,
1557,"Bennington County, VT",US,2020-03-11,43.0279,-73.135,0,0,0,Mar-2020,
1558,"Bennington County, VT",US,2020-03-12,43.0279,-73.135,0,0,0,Mar-2020,
1559,"Bennington County, VT",US,2020-03-13,43.0279,-73.135,0,0,0,Mar-2020,
1560,"Bergen County, NJ",US,2020-01-22,40.9263,-74.077,0,0,0,Jan-2020,
1561,"Bergen County, NJ",US,2020-01-23,40.9263,-74.077,0,0,0,Jan-2020,
1562,"Bergen County, NJ",US,2020-01-24,40.9263,-74.077,0,0,0,Jan-2020,
1563,"Bergen County, NJ",US,2020-01-25,40.9263,-74.077,0,0,0,Jan-2020,
1564,"Bergen County, NJ",US,2020-01-26,40.9263,-74.077,0,0,0,Jan-2020,
1565,"Bergen County, NJ",US,2020-01-27,40.9263,-74.077,0,0,0,Jan-2020,
1566,"Bergen County, NJ",US,2020-01-28,40.9263,-74.077,0,0,0,Jan-2020,
1567,"Bergen County, NJ",US,2020-01-29,40.9263,-74.077,0,0,0,Jan-2020,
1568,"Bergen County, NJ",US,2020-01-30,40.9263,-74.077,0,0,0,Jan-2020,
1569,"Bergen County, NJ",US,2020-01-31,40.9263,-74.077,0,0,0,Jan-2020,
1570,"Bergen County, NJ",US,2020-02-01,40.9263,-74.077,0,0,0,Feb-2020,
1571,"Bergen County, NJ",US,2020-02-02,40.9263,-74.077,0,0,0,Feb-2020,
1572,"Bergen County, NJ",US,2020-02-03,40.9263,-74.077,0,0,0,Feb-2020,
1573,"Bergen County, NJ",US,2020-02-04,40.9263,-74.077,0,0,0,Feb-2020,
1574,"Bergen County, NJ",US,2020-02-05,40.9263,-74.077,0,0,0,Feb-2020,
1575,"Bergen County, NJ",US,2020-02-06,40.9263,-74.077,0,0,0,Feb-2020,
1576,"Bergen County, NJ",US,2020-02-07,40.9263,-74.077,0,0,0,Feb-2020,
1577,"Bergen County, NJ",US,2020-02-08,40.9263,-74.077,0,0,0,Feb-2020,
1578,"Bergen County, NJ",US,2020-02-09,40.9263,-74.077,0,0,0,Feb-2020,
1579,"Bergen County, NJ",US,2020-02-10,40.9263,-74.077,0,0,0,Feb-2020,
1580,"Bergen County, NJ",US,2020-02-11,40.9263,-74.077,0,0,0,Feb-2020,
1581,"Bergen County, NJ",US,2020-02-12,40.9263,-74.077,0,0,0,Feb-2020,
1582,"Bergen County, NJ",US,2020-02-13,40.9263,-74.077,0,0,0,Feb-2020,
1583,"Bergen County, NJ",US,2020-02-14,40.9263,-74.077,0,0,0,Feb-2020,
1584,"Bergen County, NJ",US,2020-02-15,40.9263,-74.077,0,0,0,Feb-2020,
1585,"Bergen County, NJ",US,2020-02-16,40.9263,-74.077,0,0,0,Feb-2020,
1586,"Bergen County, NJ",US,2020-02-17,40.9263,-74.077,0,0,0,Feb-2020,
1587,"Bergen County, NJ",US,2020-02-18,40.9263,-74.077,0,0,0,Feb-2020,
1588,"Bergen County, NJ",US,2020-02-19,40.9263,-74.077,0,0,0,Feb-2020,
1589,"Bergen County, NJ",US,2020-02-20,40.9263,-74.077,0,0,0,Feb-2020,
1590,"Bergen County, NJ",US,2020-02-21,40.9263,-74.077,0,0,0,Feb-2020,
1591,"Bergen County, NJ",US,2020-02-22,40.9263,-74.077,0,0,0,Feb-2020,
1592,"Bergen County, NJ",US,2020-02-23,40.9263,-74.077,0,0,0,Feb-2020,
1593,"Bergen County, NJ",US,2020-02-24,40.9263,-74.077,0,0,0,Feb-2020,
1594,"Bergen County, NJ",US,2020-02-25,40.9263,-74.077,0,0,0,Feb-2020,
1595,"Bergen County, NJ",US,2020-02-26,40.9263,-74.077,0,0,0,Feb-2020,
1596,"Bergen County, NJ",US,2020-02-27,40.9263,-74.077,0,0,0,Feb-2020,
1597,"Bergen County, NJ",US,2020-02-28,40.9263,-74.077,0,0,0,Feb-2020,
1598,"Bergen County, NJ",US,2020-02-29,40.9263,-74.077,0,0,0,Feb-2020,
1599,"Bergen County, NJ",US,2020-03-01,40.9263,-74.077,0,0,0,Mar-2020,
1600,"Bergen County, NJ",US,2020-03-02,40.9263,-74.077,0,0,0,Mar-2020,
1601,"Bergen County, NJ",US,2020-03-03,40.9263,-74.077,0,0,0,Mar-2020,
1602,"Bergen County, NJ",US,2020-03-04,40.9263,-74.077,0,0,0,Mar-2020,
1603,"Bergen County, NJ",US,2020-03-05,40.9263,-74.077,2,0,0,Mar-2020,
1604,"Bergen County, NJ",US,2020-03-06,40.9263,-74.077,2,0,0,Mar-2020,
1605,"Bergen County, NJ",US,2020-03-07,40.9263,-74.077,4,0,0,Mar-2020,
1606,"Bergen County, NJ",US,2020-03-08,40.9263,-74.077,4,0,0,Mar-2020,
1607,"Bergen County, NJ",US,2020-03-09,40.9263,-74.077,4,0,0,Mar-2020,
1608,"Bergen County, NJ",US,2020-03-10,40.9263,-74.077,0,0,0,Mar-2020,
1609,"Bergen County, NJ",US,2020-03-11,40.9263,-74.077,0,0,0,Mar-2020,
1610,"Bergen County, NJ",US,2020-03-12,40.9263,-74.077,0,0,0,Mar-2020,
1611,"Bergen County, NJ",US,2020-03-13,40.9263,-74.077,0,0,0,Mar-2020,
1612,"Berkshire County, MA",US,2020-01-22,42.3118,-73.1822,0,0,0,Jan-2020,
1613,"Berkshire County, MA",US,2020-01-23,42.3118,-73.1822,0,0,0,Jan-2020,
1614,"Berkshire County, MA",US,2020-01-24,42.3118,-73.1822,0,0,0,Jan-2020,
1615,"Berkshire County, MA",US,2020-01-25,42.3118,-73.1822,0,0,0,Jan-2020,
1616,"Berkshire County, MA",US,2020-01-26,42.3118,-73.1822,0,0,0,Jan-2020,
1617,"Berkshire County, MA",US,2020-01-27,42.3118,-73.1822,0,0,0,Jan-2020,
1618,"Berkshire County, MA",US,2020-01-28,42.3118,-73.1822,0,0,0,Jan-2020,
1619,"Berkshire County, MA",US,2020-01-29,42.3118,-73.1822,0,0,0,Jan-2020,
1620,"Berkshire County, MA",US,2020-01-30,42.3118,-73.1822,0,0,0,Jan-2020,
1621,"Berkshire County, MA",US,2020-01-31,42.3118,-73.1822,0,0,0,Jan-2020,
1622,"Berkshire County, MA",US,2020-02-01,42.3118,-73.1822,0,0,0,Feb-2020,
1623,"Berkshire County, MA",US,2020-02-02,42.3118,-73.1822,0,0,0,Feb-2020,
1624,"Berkshire County, MA",US,2020-02-03,42.3118,-73.1822,0,0,0,Feb-2020,
1625,"Berkshire County, MA",US,2020-02-04,42.3118,-73.1822,0,0,0,Feb-2020,
1626,"Berkshire County, MA",US,2020-02-05,42.3118,-73.1822,0,0,0,Feb-2020,
1627,"Berkshire County, MA",US,2020-02-06,42.3118,-73.1822,0,0,0,Feb-2020,
1628,"Berkshire County, MA",US,2020-02-07,42.3118,-73.1822,0,0,0,Feb-2020,
1629,"Berkshire County, MA",US,2020-02-08,42.3118,-73.1822,0,0,0,Feb-2020,
1630,"Berkshire County, MA",US,2020-02-09,42.3118,-73.1822,0,0,0,Feb-2020,
1631,"Berkshire County, MA",US,2020-02-10,42.3118,-73.1822,0,0,0,Feb-2020,
1632,"Berkshire County, MA",US,2020-02-11,42.3118,-73.1822,0,0,0,Feb-2020,
1633,"Berkshire County, MA",US,2020-02-12,42.3118,-73.1822,0,0,0,Feb-2020,
1634,"Berkshire County, MA",US,2020-02-13,42.3118,-73.1822,0,0,0,Feb-2020,
1635,"Berkshire County, MA",US,2020-02-14,42.3118,-73.1822,0,0,0,Feb-2020,
1636,"Berkshire County, MA",US,2020-02-15,42.3118,-73.1822,0,0,0,Feb-2020,
1637,"Berkshire County, MA",US,2020-02-16,42.3118,-73.1822,0,0,0,Feb-2020,
1638,"Berkshire County, MA",US,2020-02-17,42.3118,-73.1822,0,0,0,Feb-2020,
1639,"Berkshire County, MA",US,2020-02-18,42.3118,-73.1822,0,0,0,Feb-2020,
1640,"Berkshire County, MA",US,2020-02-19,42.3118,-73.1822,0,0,0,Feb-2020,
1641,"Berkshire County, MA",US,2020-02-20,42.3118,-73.1822,0,0,0,Feb-2020,
1642,"Berkshire County, MA",US,2020-02-21,42.3118,-73.1822,0,0,0,Feb-2020,
1643,"Berkshire County, MA",US,2020-02-22,42.3118,-73.1822,0,0,0,Feb-2020,
1644,"Berkshire County, MA",US,2020-02-23,42.3118,-73.1822,0,0,0,Feb-2020,
1645,"Berkshire County, MA",US,2020-02-24,42.3118,-73.1822,0,0,0,Feb-2020,
1646,"Berkshire County, MA",US,2020-02-25,42.3118,-73.1822,0,0,0,Feb-2020,
1647,"Berkshire County, MA",US,2020-02-26,42.3118,-73.1822,0,0,0,Feb-2020,
1648,"Berkshire County, MA",US,2020-02-27,42.3118,-73.1822,0,0,0,Feb-2020,
1649,"Berkshire County, MA",US,2020-02-28,42.3118,-73.1822,0,0,0,Feb-2020,
1650,"Berkshire County, MA",US,2020-02-29,42.3118,-73.1822,0,0,0,Feb-2020,
1651,"Berkshire County, MA",US,2020-03-01,42.3118,-73.1822,0,0,0,Mar-2020,
1652,"Berkshire County, MA",US,2020-03-02,42.3118,-73.1822,0,0,0,Mar-2020,
1653,"Berkshire County, MA",US,2020-03-03,42.3118,-73.1822,0,0,0,Mar-2020,
1654,"Berkshire County, MA",US,2020-03-04,42.3118,-73.1822,0,0,0,Mar-2020,
1655,"Berkshire County, MA",US,2020-03-05,42.3118,-73.1822,0,0,0,Mar-2020,
1656,"Berkshire County, MA",US,2020-03-06,42.3118,-73.1822,0,0,0,Mar-2020,
1657,"Berkshire County, MA",US,2020-03-07,42.3118,-73.1822,0,0,0,Mar-2020,
1658,"Berkshire County, MA",US,2020-03-08,42.3118,-73.1822,1,0,0,Mar-2020,
1659,"Berkshire County, MA",US,2020-03-09,42.3118,-73.1822,1,0,0,Mar-2020,
1660,"Berkshire County, MA",US,2020-03-10,42.3118,-73.1822,0,0,0,Mar-2020,
1661,"Berkshire County, MA",US,2020-03-11,42.3118,-73.1822,0,0,0,Mar-2020,
1662,"Berkshire County, MA",US,2020-03-12,42.3118,-73.1822,0,0,0,Mar-2020,
1663,"Berkshire County, MA",US,2020-03-13,42.3118,-73.1822,0,0,0,Mar-2020,
1664,"Bernalillo, NM",US,2020-01-22,35.0178,-106.6291,0,0,0,Jan-2020,
1665,"Bernalillo, NM",US,2020-01-23,35.0178,-106.6291,0,0,0,Jan-2020,
1666,"Bernalillo, NM",US,2020-01-24,35.0178,-106.6291,0,0,0,Jan-2020,
1667,"Bernalillo, NM",US,2020-01-25,35.0178,-106.6291,0,0,0,Jan-2020,
1668,"Bernalillo, NM",US,2020-01-26,35.0178,-106.6291,0,0,0,Jan-2020,
1669,"Bernalillo, NM",US,2020-01-27,35.0178,-106.6291,0,0,0,Jan-2020,
1670,"Bernalillo, NM",US,2020-01-28,35.0178,-106.6291,0,0,0,Jan-2020,
1671,"Bernalillo, NM",US,2020-01-29,35.0178,-106.6291,0,0,0,Jan-2020,
1672,"Bernalillo, NM",US,2020-01-30,35.0178,-106.6291,0,0,0,Jan-2020,
1673,"Bernalillo, NM",US,2020-01-31,35.0178,-106.6291,0,0,0,Jan-2020,
1674,"Bernalillo, NM",US,2020-02-01,35.0178,-106.6291,0,0,0,Feb-2020,
1675,"Bernalillo, NM",US,2020-02-02,35.0178,-106.6291,0,0,0,Feb-2020,
1676,"Bernalillo, NM",US,2020-02-03,35.0178,-106.6291,0,0,0,Feb-2020,
1677,"Bernalillo, NM",US,2020-02-04,35.0178,-106.6291,0,0,0,Feb-2020,
1678,"Bernalillo, NM",US,2020-02-05,35.0178,-106.6291,0,0,0,Feb-2020,
1679,"Bernalillo, NM",US,2020-02-06,35.0178,-106.6291,0,0,0,Feb-2020,
1680,"Bernalillo, NM",US,2020-02-07,35.0178,-106.6291,0,0,0,Feb-2020,
1681,"Bernalillo, NM",US,2020-02-08,35.0178,-106.6291,0,0,0,Feb-2020,
1682,"Bernalillo, NM",US,2020-02-09,35.0178,-106.6291,0,0,0,Feb-2020,
1683,"Bernalillo, NM",US,2020-02-10,35.0178,-106.6291,0,0,0,Feb-2020,
1684,"Bernalillo, NM",US,2020-02-11,35.0178,-106.6291,0,0,0,Feb-2020,
1685,"Bernalillo, NM",US,2020-02-12,35.0178,-106.6291,0,0,0,Feb-2020,
1686,"Bernalillo, NM",US,2020-02-13,35.0178,-106.6291,0,0,0,Feb-2020,
1687,"Bernalillo, NM",US,2020-02-14,35.0178,-106.6291,0,0,0,Feb-2020,
1688,"Bernalillo, NM",US,2020-02-15,35.0178,-106.6291,0,0,0,Feb-2020,
1689,"Bernalillo, NM",US,2020-02-16,35.0178,-106.6291,0,0,0,Feb-2020,
1690,"Bernalillo, NM",US,2020-02-17,35.0178,-106.6291,0,0,0,Feb-2020,
1691,"Bernalillo, NM",US,2020-02-18,35.0178,-106.6291,0,0,0,Feb-2020,
1692,"Bernalillo, NM",US,2020-02-19,35.0178,-106.6291,0,0,0,Feb-2020,
1693,"Bernalillo, NM",US,2020-02-20,35.0178,-106.6291,0,0,0,Feb-2020,
1694,"Bernalillo, NM",US,2020-02-21,35.0178,-106.6291,0,0,0,Feb-2020,
1695,"Bernalillo, NM",US,2020-02-22,35.0178,-106.6291,0,0,0,Feb-2020,
1696,"Bernalillo, NM",US,2020-02-23,35.0178,-106.6291,0,0,0,Feb-2020,
1697,"Bernalillo, NM",US,2020-02-24,35.0178,-106.6291,0,0,0,Feb-2020,
1698,"Bernalillo, NM",US,2020-02-25,35.0178,-106.6291,0,0,0,Feb-2020,
1699,"Bernalillo, NM",US,2020-02-26,35.0178,-106.6291,0,0,0,Feb-2020,
1700,"Bernalillo, NM",US,2020-02-27,35.0178,-106.6291,0,0,0,Feb-2020,
1701,"Bernalillo, NM",US,2020-02-28,35.0178,-106.6291,0,0,0,Feb-2020,
1702,"Bernalillo, NM",US,2020-02-29,35.0178,-106.6291,0,0,0,Feb-2020,
1703,"Bernalillo, NM",US,2020-03-01,35.0178,-106.6291,0,0,0,Mar-2020,
1704,"Bernalillo, NM",US,2020-03-02,35.0178,-106.6291,0,0,0,Mar-2020,
1705,"Bernalillo, NM",US,2020-03-03,35.0178,-106.6291,0,0,0,Mar-2020,
1706,"Bernalillo, NM",US,2020-03-04,35.0178,-106.6291,0,0,0,Mar-2020,
1707,"Bernalillo, NM",US,2020-03-05,35.0178,-106.6291,0,0,0,Mar-2020,
1708,"Bernalillo, NM",US,2020-03-06,35.0178,-106.6291,0,0,0,Mar-2020,
1709,"Bernalillo, NM",US,2020-03-07,35.0178,-106.6291,0,0,0,Mar-2020,
1710,"Bernalillo, NM",US,2020-03-08,35.0178,-106.6291,0,0,0,Mar-2020,
1711,"Bernalillo, NM",US,2020-03-09,35.0178,-106.6291,0,0,0,Mar-2020,
1712,"Bernalillo, NM",US,2020-03-10,35.0178,-106.6291,0,0,0,Mar-2020,
1713,"Bernalillo, NM",US,2020-03-11,35.0178,-106.6291,0,0,0,Mar-2020,
1714,"Bernalillo, NM",US,2020-03-12,35.0178,-106.6291,0,0,0,Mar-2020,
1715,"Bernalillo, NM",US,2020-03-13,35.0178,-106.6291,0,0,0,Mar-2020,
1716,Bhutan,Bhutan,2020-01-22,27.5142,90.4336,0,0,0,Jan-2020,
1717,Bhutan,Bhutan,2020-01-23,27.5142,90.4336,0,0,0,Jan-2020,
1718,Bhutan,Bhutan,2020-01-24,27.5142,90.4336,0,0,0,Jan-2020,
1719,Bhutan,Bhutan,2020-01-25,27.5142,90.4336,0,0,0,Jan-2020,
1720,Bhutan,Bhutan,2020-01-26,27.5142,90.4336,0,0,0,Jan-2020,
1721,Bhutan,Bhutan,2020-01-27,27.5142,90.4336,0,0,0,Jan-2020,
1722,Bhutan,Bhutan,2020-01-28,27.5142,90.4336,0,0,0,Jan-2020,
1723,Bhutan,Bhutan,2020-01-29,27.5142,90.4336,0,0,0,Jan-2020,
1724,Bhutan,Bhutan,2020-01-30,27.5142,90.4336,0,0,0,Jan-2020,
1725,Bhutan,Bhutan,2020-01-31,27.5142,90.4336,0,0,0,Jan-2020,
1726,Bhutan,Bhutan,2020-02-01,27.5142,90.4336,0,0,0,Feb-2020,
1727,Bhutan,Bhutan,2020-02-02,27.5142,90.4336,0,0,0,Feb-2020,
1728,Bhutan,Bhutan,2020-02-03,27.5142,90.4336,0,0,0,Feb-2020,
1729,Bhutan,Bhutan,2020-02-04,27.5142,90.4336,0,0,0,Feb-2020,
1730,Bhutan,Bhutan,2020-02-05,27.5142,90.4336,0,0,0,Feb-2020,
1731,Bhutan,Bhutan,2020-02-06,27.5142,90.4336,0,0,0,Feb-2020,
1732,Bhutan,Bhutan,2020-02-07,27.5142,90.4336,0,0,0,Feb-2020,
1733,Bhutan,Bhutan,2020-02-08,27.5142,90.4336,0,0,0,Feb-2020,
1734,Bhutan,Bhutan,2020-02-09,27.5142,90.4336,0,0,0,Feb-2020,
1735,Bhutan,Bhutan,2020-02-10,27.5142,90.4336,0,0,0,Feb-2020,
1736,Bhutan,Bhutan,2020-02-11,27.5142,90.4336,0,0,0,Feb-2020,
1737,Bhutan,Bhutan,2020-02-12,27.5142,90.4336,0,0,0,Feb-2020,
1738,Bhutan,Bhutan,2020-02-13,27.5142,90.4336,0,0,0,Feb-2020,
1739,Bhutan,Bhutan,2020-02-14,27.5142,90.4336,0,0,0,Feb-2020,
1740,Bhutan,Bhutan,2020-02-15,27.5142,90.4336,0,0,0,Feb-2020,
1741,Bhutan,Bhutan,2020-02-16,27.5142,90.4336,0,0,0,Feb-2020,
1742,Bhutan,Bhutan,2020-02-17,27.5142,90.4336,0,0,0,Feb-2020,
1743,Bhutan,Bhutan,2020-02-18,27.5142,90.4336,0,0,0,Feb-2020,
1744,Bhutan,Bhutan,2020-02-19,27.5142,90.4336,0,0,0,Feb-2020,
1745,Bhutan,Bhutan,2020-02-20,27.5142,90.4336,0,0,0,Feb-2020,
1746,Bhutan,Bhutan,2020-02-21,27.5142,90.4336,0,0,0,Feb-2020,
1747,Bhutan,Bhutan,2020-02-22,27.5142,90.4336,0,0,0,Feb-2020,
1748,Bhutan,Bhutan,2020-02-23,27.5142,90.4336,0,0,0,Feb-2020,
1749,Bhutan,Bhutan,2020-02-24,27.5142,90.4336,0,0,0,Feb-2020,
1750,Bhutan,Bhutan,2020-02-25,27.5142,90.4336,0,0,0,Feb-2020,
1751,Bhutan,Bhutan,2020-02-26,27.5142,90.4336,0,0,0,Feb-2020,
1752,Bhutan,Bhutan,2020-02-27,27.5142,90.4336,0,0,0,Feb-2020,
1753,Bhutan,Bhutan,2020-02-28,27.5142,90.4336,0,0,0,Feb-2020,
1754,Bhutan,Bhutan,2020-02-29,27.5142,90.4336,0,0,0,Feb-2020,
1755,Bhutan,Bhutan,2020-03-01,27.5142,90.4336,0,0,0,Mar-2020,
1756,Bhutan,Bhutan,2020-03-02,27.5142,90.4336,0,0,0,Mar-2020,
1757,Bhutan,Bhutan,2020-03-03,27.5142,90.4336,0,0,0,Mar-2020,
1758,Bhutan,Bhutan,2020-03-04,27.5142,90.4336,0,0,0,Mar-2020,
1759,Bhutan,Bhutan,2020-03-05,27.5142,90.4336,0,0,0,Mar-2020,
1760,Bhutan,Bhutan,2020-03-06,27.5142,90.4336,1,0,0,Mar-2020,
1761,Bhutan,Bhutan,2020-03-07,27.5142,90.4336,1,0,0,Mar-2020,
1762,Bhutan,Bhutan,2020-03-08,27.5142,90.4336,1,0,0,Mar-2020,
1763,Bhutan,Bhutan,2020-03-09,27.5142,90.4336,1,0,0,Mar-2020,
1764,Bhutan,Bhutan,2020-03-10,27.5142,90.4336,1,0,0,Mar-2020,
1765,Bhutan,Bhutan,2020-03-11,27.5142,90.4336,1,0,0,Mar-2020,
1766,Bhutan,Bhutan,2020-03-12,27.5142,90.4336,1,0,0,Mar-2020,
1767,Bhutan,Bhutan,2020-03-13,27.5142,90.4336,1,0,0,Mar-2020,
1768,Bolivia,Bolivia,2020-01-22,-16.2902,-63.5887,0,0,0,Jan-2020,
1769,Bolivia,Bolivia,2020-01-23,-16.2902,-63.5887,0,0,0,Jan-2020,
1770,Bolivia,Bolivia,2020-01-24,-16.2902,-63.5887,0,0,0,Jan-2020,
1771,Bolivia,Bolivia,2020-01-25,-16.2902,-63.5887,0,0,0,Jan-2020,
1772,Bolivia,Bolivia,2020-01-26,-16.2902,-63.5887,0,0,0,Jan-2020,
1773,Bolivia,Bolivia,2020-01-27,-16.2902,-63.5887,0,0,0,Jan-2020,
1774,Bolivia,Bolivia,2020-01-28,-16.2902,-63.5887,0,0,0,Jan-2020,
1775,Bolivia,Bolivia,2020-01-29,-16.2902,-63.5887,0,0,0,Jan-2020,
1776,Bolivia,Bolivia,2020-01-30,-16.2902,-63.5887,0,0,0,Jan-2020,
1777,Bolivia,Bolivia,2020-01-31,-16.2902,-63.5887,0,0,0,Jan-2020,
1778,Bolivia,Bolivia,2020-02-01,-16.2902,-63.5887,0,0,0,Feb-2020,
1779,Bolivia,Bolivia,2020-02-02,-16.2902,-63.5887,0,0,0,Feb-2020,
1780,Bolivia,Bolivia,2020-02-03,-16.2902,-63.5887,0,0,0,Feb-2020,
1781,Bolivia,Bolivia,2020-02-04,-16.2902,-63.5887,0,0,0,Feb-2020,
1782,Bolivia,Bolivia,2020-02-05,-16.2902,-63.5887,0,0,0,Feb-2020,
1783,Bolivia,Bolivia,2020-02-06,-16.2902,-63.5887,0,0,0,Feb-2020,
1784,Bolivia,Bolivia,2020-02-07,-16.2902,-63.5887,0,0,0,Feb-2020,
1785,Bolivia,Bolivia,2020-02-08,-16.2902,-63.5887,0,0,0,Feb-2020,
1786,Bolivia,Bolivia,2020-02-09,-16.2902,-63.5887,0,0,0,Feb-2020,
1787,Bolivia,Bolivia,2020-02-10,-16.2902,-63.5887,0,0,0,Feb-2020,
1788,Bolivia,Bolivia,2020-02-11,-16.2902,-63.5887,0,0,0,Feb-2020,
1789,Bolivia,Bolivia,2020-02-12,-16.2902,-63.5887,0,0,0,Feb-2020,
1790,Bolivia,Bolivia,2020-02-13,-16.2902,-63.5887,0,0,0,Feb-2020,
1791,Bolivia,Bolivia,2020-02-14,-16.2902,-63.5887,0,0,0,Feb-2020,
1792,Bolivia,Bolivia,2020-02-15,-16.2902,-63.5887,0,0,0,Feb-2020,
1793,Bolivia,Bolivia,2020-02-16,-16.2902,-63.5887,0,0,0,Feb-2020,
1794,Bolivia,Bolivia,2020-02-17,-16.2902,-63.5887,0,0,0,Feb-2020,
1795,Bolivia,Bolivia,2020-02-18,-16.2902,-63.5887,0,0,0,Feb-2020,
1796,Bolivia,Bolivia,2020-02-19,-16.2902,-63.5887,0,0,0,Feb-2020,
1797,Bolivia,Bolivia,2020-02-20,-16.2902,-63.5887,0,0,0,Feb-2020,
1798,Bolivia,Bolivia,2020-02-21,-16.2902,-63.5887,0,0,0,Feb-2020,
1799,Bolivia,Bolivia,2020-02-22,-16.2902,-63.5887,0,0,0,Feb-2020,
1800,Bolivia,Bolivia,2020-02-23,-16.2902,-63.5887,0,0,0,Feb-2020,
1801,Bolivia,Bolivia,2020-02-24,-16.2902,-63.5887,0,0,0,Feb-2020,
1802,Bolivia,Bolivia,2020-02-25,-16.2902,-63.5887,0,0,0,Feb-2020,
1803,Bolivia,Bolivia,2020-02-26,-16.2902,-63.5887,0,0,0,Feb-2020,
1804,Bolivia,Bolivia,2020-02-27,-16.2902,-63.5887,0,0,0,Feb-2020,
1805,Bolivia,Bolivia,2020-02-28,-16.2902,-63.5887,0,0,0,Feb-2020,
1806,Bolivia,Bolivia,2020-02-29,-16.2902,-63.5887,0,0,0,Feb-2020,
1807,Bolivia,Bolivia,2020-03-01,-16.2902,-63.5887,0,0,0,Mar-2020,
1808,Bolivia,Bolivia,2020-03-02,-16.2902,-63.5887,0,0,0,Mar-2020,
1809,Bolivia,Bolivia,2020-03-03,-16.2902,-63.5887,0,0,0,Mar-2020,
1810,Bolivia,Bolivia,2020-03-04,-16.2902,-63.5887,0,0,0,Mar-2020,
1811,Bolivia,Bolivia,2020-03-05,-16.2902,-63.5887,0,0,0,Mar-2020,
1812,Bolivia,Bolivia,2020-03-06,-16.2902,-63.5887,0,0,0,Mar-2020,
1813,Bolivia,Bolivia,2020-03-07,-16.2902,-63.5887,0,0,0,Mar-2020,
1814,Bolivia,Bolivia,2020-03-08,-16.2902,-63.5887,0,0,0,Mar-2020,
1815,Bolivia,Bolivia,2020-03-09,-16.2902,-63.5887,0,0,0,Mar-2020,
1816,Bolivia,Bolivia,2020-03-10,-16.2902,-63.5887,0,0,0,Mar-2020,
1817,Bolivia,Bolivia,2020-03-11,-16.2902,-63.5887,2,0,0,Mar-2020,
1818,Bolivia,Bolivia,2020-03-12,-16.2902,-63.5887,2,0,0,Mar-2020,
1819,Bolivia,Bolivia,2020-03-13,-16.2902,-63.5887,3,0,0,Mar-2020,
1820,"Bon Homme, SD",US,2020-01-22,42.9815,-97.8722,0,0,0,Jan-2020,
1821,"Bon Homme, SD",US,2020-01-23,42.9815,-97.8722,0,0,0,Jan-2020,
1822,"Bon Homme, SD",US,2020-01-24,42.9815,-97.8722,0,0,0,Jan-2020,
1823,"Bon Homme, SD",US,2020-01-25,42.9815,-97.8722,0,0,0,Jan-2020,
1824,"Bon Homme, SD",US,2020-01-26,42.9815,-97.8722,0,0,0,Jan-2020,
1825,"Bon Homme, SD",US,2020-01-27,42.9815,-97.8722,0,0,0,Jan-2020,
1826,"Bon Homme, SD",US,2020-01-28,42.9815,-97.8722,0,0,0,Jan-2020,
1827,"Bon Homme, SD",US,2020-01-29,42.9815,-97.8722,0,0,0,Jan-2020,
1828,"Bon Homme, SD",US,2020-01-30,42.9815,-97.8722,0,0,0,Jan-2020,
1829,"Bon Homme, SD",US,2020-01-31,42.9815,-97.8722,0,0,0,Jan-2020,
1830,"Bon Homme, SD",US,2020-02-01,42.9815,-97.8722,0,0,0,Feb-2020,
1831,"Bon Homme, SD",US,2020-02-02,42.9815,-97.8722,0,0,0,Feb-2020,
